"loan_amount","tenor_years","interest_rate","debt_to_income","credit_score","collateral_ratio","industry","company_age_years","prev_defaults","default_flag","PD","LGD","EAD","EL"
357341662,6,8.25,0.869,630,1.935,"Retail",46,1,1,0.332756102085114,0,357341662,0
110016774,1,8.6,0.745,358,0.939,"Manufacturing",10,1,1,0.52803236246109,0.061,110016774,3543637.44221964
222239461,5,15.95,0.167,703,1.074,"Manufacturing",17,0,0,0.00764348963275552,0,222239461,0
348410128,4,14.02,0.584,876,0.096,"Real_Estate",11,0,0,0.0553378164768219,0.904,348410128,17429351.1726247
337078567,2,8.61,0.695,305,1.039,"Manufacturing",28,1,0,0.249947383999825,0,337078567,0
91089048,2,11.68,0.427,573,0.516,"Retail",49,1,0,0.115103252232075,0.484,91089048,5074568.5030814
366140843,4,14.31,0.457,712,0.621,"Retail",41,0,0,0.0143706863746047,0.379,366140843,1994182.48977714
163954928,5,11.51,0.778,305,0.389,"Manufacturing",27,1,1,0.484391361474991,0.611,163954928,48524612.3354115
176859871,4,11.09,0.417,578,0.45,"IT",38,0,0,0.0687698200345039,0.55,176859871,6689441.82499757
394707598,8,16.54,0.685,390,0.565,"IT",17,0,0,0.25474339723587,0.435,394707598,43738882.1767587
182903998,9,12.24,0.652,813,1.608,"Infrastructure",50,0,0,0.017282934859395,0,182903998,0
142297306,4,16.87,0.197,534,0.798,"Real_Estate",38,0,0,0.0376734249293804,0.202,142297306,1082887.0287993
131049178,5,16.12,0.273,436,1.218,"Real_Estate",42,0,0,0.038847666233778,0,131049178,0
14432968,1,17.93,0.895,850,1.239,"Infrastructure",49,1,0,0.049355261027813,0,14432968,0
328490055,7,12.44,0.824,416,1.361,"Manufacturing",31,0,0,0.174217715859413,0,328490055,0
373643172,5,14.79,0.311,814,0.538,"Real_Estate",18,1,0,0.0212908145040274,0.462,373643172,3675287.36917576
315941608,7,8.6,0.582,396,0.766,"Manufacturing",47,0,0,0.0831420049071312,0.234,315941608,6146716.38111248
28204532,4,12.62,0.222,757,1.513,"Manufacturing",35,0,0,0.00924501568078995,0,28204532,0
264115147,3,16.98,0.364,691,1.219,"Retail",13,1,0,0.0501968748867512,0,264115147,0
44798465,5,9.82,0.635,694,0.365,"IT",38,1,0,0.109518431127071,0.635,44798465,3115473.57835015
135873477,4,9.07,0.895,517,0.628,"IT",36,3,1,0.617938578128815,0.372,135873477,31233664.3040009
1634992,10,12.87,0.584,576,1.353,"Retail",23,0,1,0.232676476240158,0,1634992,0
353550660,10,17.28,0.281,463,0.648,"Infrastructure",33,2,0,0.138341084122658,0.352,353550660,17216524.7220318
398743098,1,17.57,0.548,483,0.603,"IT",46,0,0,0.0624851174652576,0.397,398743098,9891457.19884533
68012145,7,15.52,0.381,530,0.32,"Manufacturing",6,1,1,0.498025149106979,0.68,68012145,23032795.8852031
299966109,9,12.07,0.161,381,1.942,"Infrastructure",29,1,0,0.0908346176147461,0,299966109,0
180247631,9,14.3,0.41,447,0.632,"Manufacturing",41,1,0,0.0517137981951237,0.368,180247631,3430234.57820339
339354215,8,17.56,0.529,807,0.94,"Infrastructure",8,0,0,0.0559042729437351,0.06,339354215,1138281.03959802
183599105,1,8.04,0.11,409,1.413,"Infrastructure",9,0,0,0.0507535636425018,0,183599105,0
400642396,5,12.12,0.621,626,1.526,"Manufacturing",39,2,0,0.0762645751237869,0,400642396,0
493528107,1,8.5,0.769,341,1.437,"Manufacturing",14,2,1,0.755483686923981,0,493528107,0
242147091,6,13.83,0.89,802,1.599,"Manufacturing",41,0,0,0.0488266535103321,0,242147091,0
40272041,6,8.36,0.239,526,0.901,"IT",43,1,0,0.052744135260582,0.099,40272041,210287.283794647
68093073,8,17.93,0.274,894,0.617,"Retail",34,0,0,0.0292257312685251,0.383,68093073,762196.753601743
447273463,2,8.24,0.486,828,1.821,"Infrastructure",19,0,0,0.0105531876906753,0,447273463,0
357059745,5,13.11,0.716,701,1.434,"IT",36,0,0,0.0257237385958433,0,357059745,0
437209454,4,8.49,0.632,661,1.912,"Infrastructure",12,0,0,0.0172787718474865,0,437209454,0
451983661,8,8.73,0.256,564,0.38,"Retail",43,0,0,0.0285660233348608,0.62,451983661,8005053.00040312
239172679,3,14.24,0.508,707,0.522,"Real_Estate",39,3,1,0.519682884216309,0.478,239172679,59412506.9759645
34322514,4,10.5,0.595,806,1.744,"Real_Estate",31,1,0,0.0391971468925476,0,34322514,0
360219644,9,12.83,0.726,311,0.007,"Infrastructure",15,1,1,0.202602788805962,0.993,360219644,72470633.925891
136692584,7,9.45,0.235,497,1.614,"Infrastructure",22,1,0,0.0339612625539303,0,136692584,0
163963594,9,9.88,0.712,305,1.029,"Retail",49,0,1,0.444082856178284,0,163963594,0
193139764,1,13.36,0.118,702,0.961,"Manufacturing",2,0,0,0.0200888458639383,0.039,193139764,151318.243018544
166024089,9,16.57,0.68,472,1.301,"Manufacturing",12,1,0,0.339169710874557,0,166024089,0
50191577,8,10.84,0.108,883,0.75,"Manufacturing",37,0,0,0.00661114789545536,0.25,50191577,82955.9846632839
291008209,7,10.17,0.286,321,0.018,"IT",12,0,0,0.0772290304303169,0.982,291008209,22069744.755423
378339850,2,14.47,0.746,462,0.142,"Real_Estate",14,0,0,0.0989701002836227,0.858,378339850,32127237.6245885
258985071,6,11.36,0.667,749,1.273,"IT",8,0,0,0.0520381070673466,0,258985071,0
137988372,2,17.48,0.524,404,1.242,"Retail",30,3,1,0.595331370830536,0,137988372,0
222864270,8,10.94,0.128,810,0.839,"IT",7,0,0,0.0112986527383327,0.161,222864270,405408.625116437
447907533,10,9.64,0.62,386,1.577,"Real_Estate",15,1,0,0.205629408359528,0,447907533,0
460720005,9,8.69,0.235,790,1.837,"Real_Estate",2,0,0,0.0275818668305874,0,460720005,0
261146874,10,9.57,0.116,835,0.295,"Retail",5,0,0,0.0749203264713287,0.705,261146874,13793472.3852181
383165631,10,17.77,0.582,570,1.011,"Manufacturing",2,0,1,0.652751922607422,0,383165631,0
383594039,4,11.99,0.454,735,1.491,"Manufacturing",1,0,0,0.0290450397878885,0,383594039,0
419276620,5,17.5,0.476,301,0.398,"Manufacturing",36,0,0,0.420516759157181,0.602,419276620,106140332.950532
470434095,7,16.11,0.531,839,1.54,"IT",27,0,0,0.0165812075138092,0,470434095,0
211969940,2,8.43,0.317,828,1.22,"Manufacturing",41,0,0,0.00292787584476173,0,211969940,0
302763209,4,14.47,0.861,764,1.931,"IT",45,0,0,0.0307676922529936,0,302763209,0
110878714,2,11.72,0.825,663,1.607,"Manufacturing",50,0,0,0.0486737936735153,0,110878714,0
429740156,3,13.42,0.294,653,0.408,"Manufacturing",25,0,0,0.0197820011526346,0.592,429740156,5032663.19470463
463918693,3,8.25,0.304,460,1.399,"Real_Estate",39,0,0,0.0320345722138882,0,463918693,0
292135813,4,17.42,0.731,657,1.3,"IT",42,3,0,0.390318721532822,0,292135813,0
329763623,8,14.61,0.688,697,1.631,"Manufacturing",32,0,0,0.0217562187463045,0,329763623,0
33588927,3,11.94,0.491,620,0.031,"IT",48,2,0,0.193209201097488,0.969,33588927,6288509.36909871
123029234,4,13.49,0.468,851,0.455,"IT",2,0,0,0.213237091898918,0.545,123029234,14297745.8618078
254959292,10,17.68,0.759,448,1.095,"Infrastructure",11,1,0,0.346416294574738,0,254959292,0
257956641,10,11.02,0.756,829,1.293,"Infrastructure",45,0,0,0.0572061501443386,0,257956641,0
382068009,7,8.65,0.553,630,1.515,"IT",22,0,0,0.0242950227111578,0,382068009,0
134657906,9,8.37,0.27,771,0.696,"Retail",48,1,0,0.0279215723276138,0.304,134657906,1142997.58040666
344182714,1,14.11,0.55,528,1.799,"Manufacturing",15,2,0,0.334796518087387,0,344182714,0
279305046,3,10.38,0.568,639,1.185,"Retail",13,0,0,0.021002734079957,0,279305046,0
216057326,8,16.17,0.448,755,0.261,"Infrastructure",25,1,0,0.0704106539487839,0.739,216057326,11242213.0968092
430596607,10,16.84,0.302,513,0.759,"Manufacturing",33,0,1,0.189103737473488,0.241,430596607,19624010.0822317
56722881,10,16.73,0.528,386,1.413,"Retail",11,0,0,0.165203347802162,0,56722881,0
158836216,5,8.3,0.532,834,1.638,"IT",6,0,0,0.0229544788599014,0,158836216,0
370753662,4,8.73,0.527,376,0.969,"Manufacturing",9,0,0,0.185702264308929,0.031,370753662,2134343.63056105
273759382,8,9.49,0.173,301,1.354,"Retail",16,2,1,0.298739194869995,0,273759382,0
90677227,3,10.66,0.446,865,1.311,"Manufacturing",19,0,0,0.0226012319326401,0,90677227,0
341132481,1,13.36,0.613,385,0.882,"Real_Estate",21,0,0,0.0564649924635887,0.118,341132481,2272921.07031254
53553234,7,8.27,0.453,560,1.723,"Manufacturing",43,1,0,0.052527479827404,0,53553234,0
145002862,9,16.68,0.65,501,1.902,"Manufacturing",14,1,0,0.253784239292145,0,145002862,0
362303000,8,12.06,0.742,843,1.046,"Infrastructure",13,0,0,0.0112847164273262,0,362303000,0
23650188,10,10.61,0.143,638,1.009,"IT",21,0,0,0.00947214756160975,0,23650188,0
55302778,8,11.08,0.441,809,1.908,"Real_Estate",16,2,0,0.073386125266552,0,55302778,0
209396376,8,8.01,0.123,790,0.072,"Retail",14,0,1,0.0102041214704514,0.928,209396376,1982863.22013161
298666327,2,16.38,0.261,426,0.42,"IT",18,2,1,0.582767128944397,0.58,298666327,100950692.380932
99405609,1,17.96,0.49,583,0.683,"Retail",35,1,0,0.122766003012657,0.317,99405609,3868550.48618818
251051863,7,14.61,0.47,405,1.818,"Retail",6,0,1,0.297942191362381,0,251051863,0
412536196,6,9.45,0.505,404,1.25,"Retail",6,1,0,0.303800344467163,0,412536196,0
46935157,9,11.84,0.182,464,1.741,"IT",12,0,0,0.0145261213183403,0,46935157,0
235734106,6,17.28,0.209,307,1.734,"Manufacturing",8,0,1,0.569417595863342,0,235734106,0
440588817,8,17.13,0.866,314,0.104,"Manufacturing",10,2,1,0.635038256645203,0.896,440588817,250692515.803567
218428619,7,9.55,0.152,662,0.692,"IT",27,0,0,0.00583964819088578,0.308,218428619,392868.257252557
139051260,8,12.43,0.895,676,0.738,"Retail",6,1,1,0.326857089996338,0.262,139051260,11907871.2334281
29510162,4,13.76,0.746,774,1.343,"Infrastructure",13,1,0,0.0449309982359409,0,29510162,0
442578134,6,17.06,0.492,479,0.226,"IT",28,0,1,0.469409048557281,0.774,442578134,160798639.933935
74794834,4,10.39,0.361,677,1.227,"IT",46,0,0,0.0125630022957921,0,74794834,0
159373360,1,15.47,0.502,347,1.692,"Manufacturing",20,2,1,0.626926422119141,0,159373360,0
340627376,3,12.74,0.325,829,1.152,"Manufacturing",14,0,0,0.00544624961912632,0,340627376,0
142030545,7,15.46,0.23,418,1.921,"Retail",17,3,1,0.235442712903023,0,142030545,0
212946314,4,12.29,0.77,398,0.796,"IT",15,1,0,0.15943968296051,0.204,212946314,6926226.92952093
244284779,6,16.18,0.597,833,0.002,"Manufacturing",47,0,0,0.0434008128941059,0.998,244284779,10580953.6702845
121466395,4,8.72,0.845,367,1.469,"IT",44,1,1,0.283887267112732,0,121466395,0
180715016,9,10.67,0.769,824,1.971,"Infrastructure",17,0,0,0.023338820785284,0,180715016,0
35508201,4,12.47,0.378,660,1.857,"Infrastructure",11,0,0,0.0201876480132341,0,35508201,0
180986920,1,8.79,0.726,830,1.113,"Infrastructure",16,2,0,0.0595041140913963,0,180986920,0
491506599,5,12.83,0.647,324,0.246,"Manufacturing",13,0,0,0.160417720675468,0.754,491506599,59450161.7046327
95841404,3,15.91,0.498,450,1.109,"Infrastructure",3,0,0,0.267544567584991,0,95841404,0
436074300,4,15.99,0.496,840,0.731,"Manufacturing",35,1,0,0.0305542461574078,0.269,436074300,3584134.88487709
57179706,3,8.97,0.817,863,0.163,"Infrastructure",41,0,0,0.0411086305975914,0.837,57179706,1967434.96753672
97850336,2,10.22,0.272,308,1.337,"IT",49,0,0,0.03819540143013,0,97850336,0
365348134,7,9.83,0.869,415,1.103,"Real_Estate",31,0,0,0.1663808375597,0,365348134,0
135853703,10,17.71,0.42,737,0.548,"Manufacturing",9,0,0,0.214857995510101,0.452,135853703,13193542.9477605
105821340,9,12.13,0.402,746,0.547,"Real_Estate",27,0,0,0.0456198155879974,0.453,105821340,2186880.15728187
291684592,7,15.42,0.588,779,1.715,"Manufacturing",27,1,0,0.0206457860767841,0,291684592,0
43085715,7,15.14,0.632,558,1.686,"Retail",36,0,0,0.0563766248524189,0,43085715,0
236481019,4,9.62,0.877,376,1.17,"Manufacturing",31,0,0,0.196872666478157,0,236481019,0
153584221,6,15.29,0.801,853,0.174,"Retail",35,0,0,0.0905496552586555,0.826,153584221,11487180.566658
445460590,5,9.38,0.167,672,1.466,"Manufacturing",38,0,0,0.00832088757306337,0,445460590,0
106580665,7,8.33,0.41,754,0.294,"Manufacturing",11,3,1,0.514247894287109,0.706,106580665,38695071.0788667
260991793,6,16.33,0.416,877,0.366,"Retail",50,3,1,0.597951769828796,0.634,260991793,98942359.8752793
8066545,2,13.96,0.542,337,1.382,"Real_Estate",47,0,0,0.0945086926221848,0,8066545,0
263881480,2,13.45,0.42,311,0.792,"Manufacturing",45,0,0,0.091753676533699,0.208,263881480,5036115.95950398
193389299,7,8.38,0.207,857,0.928,"IT",16,0,0,0.00385109172202647,0.072,193389299,53622.7148525329
1765391,4,8.76,0.376,421,0.348,"Manufacturing",29,1,1,0.585419476032257,0.652,1765391,673838.266786265
283625354,6,17.88,0.251,520,0.763,"Manufacturing",12,0,0,0.120816439390182,0.237,283625354,8121185.47768123
224465135,6,8.33,0.363,842,0.457,"Retail",46,1,0,0.0555110760033131,0.543,224465135,6765943.53480986
308326890,4,9.73,0.107,445,0.29,"IT",12,1,1,0.225192651152611,0.71,308326890,49297394.344325
26056405,2,15.88,0.244,530,0.378,"IT",36,0,0,0.0384063683450222,0.622,26056405,622455.234446143
326719607,1,17.54,0.296,521,1.336,"Retail",3,0,1,0.691628098487854,0,326719607,0
162183286,1,13.17,0.101,495,0.527,"IT",18,0,0,0.0188224408775568,0.473,162183286,1443920.15260574
80067144,10,11.67,0.339,367,0.572,"IT",37,0,0,0.0626087412238121,0.428,80067144,2145522.5264686
106725267,6,16.6,0.38,837,1.958,"Real_Estate",23,0,0,0.0481542088091373,0,106725267,0
186785389,1,15.33,0.785,487,0.818,"Manufacturing",15,3,0,0.349833816289902,0.182,186785389,11892579.8739136
337170316,7,9.27,0.549,733,1.248,"Infrastructure",11,2,0,0.0810319483280182,0,337170316,0
79165116,8,10.11,0.209,363,1.21,"Retail",36,2,0,0.0677850767970085,0,79165116,0
202479512,6,16.69,0.328,628,0.742,"Retail",2,0,0,0.0985550880432129,0.258,202479512,5148489.62208355
132024189,3,13.46,0.473,857,1.911,"Infrastructure",3,0,0,0.0633198171854019,0,132024189,0
175450070,4,10.45,0.493,608,1.81,"IT",27,0,0,0.0374675840139389,0,175450070,0
57471839,3,15.28,0.371,582,0.993,"Manufacturing",16,0,0,0.0722606107592583,0.00700000000000001,57471839,29070.6513131843
147391566,6,9.85,0.422,816,1.949,"Manufacturing",12,0,0,0.0143163437023759,0,147391566,0
66923801,3,17.37,0.381,306,0.267,"Manufacturing",30,0,0,0.257400810718536,0.733,66923801,12626834.3845505
229641541,10,9.13,0.687,396,1.09,"Manufacturing",22,2,1,0.719047486782074,0,229641541,0
368071302,2,10.65,0.544,365,0.683,"Retail",11,1,0,0.173380494117737,0.317,368071302,20229793.794988
27870729,10,13.57,0.778,656,0.023,"Infrastructure",45,0,0,0.109670251607895,0.977,27870729,2986288.29510117
196912639,2,8.59,0.847,525,0.309,"Manufacturing",42,1,0,0.14605900645256,0.691,196912639,19873757.3075116
420934996,3,9.29,0.412,613,0.248,"Manufacturing",5,0,0,0.208102688193321,0.752,420934996,65873473.5751282
199541569,4,9.1,0.199,302,1.403,"Retail",2,0,0,0.178476616740227,0,199541569,0
228728686,2,16.66,0.581,526,1.598,"IT",44,0,0,0.0526095181703568,0,228728686,0
479114542,3,13.5,0.701,310,0.43,"Real_Estate",20,1,1,0.383739769458771,0.57,479114542,104797523.218112
388171102,4,11.86,0.303,415,1.644,"Infrastructure",48,0,0,0.0195635389536619,0,388171102,0
238882342,1,14.02,0.295,326,0.694,"Retail",30,0,0,0.135126948356628,0.306,238882342,9877509.2185678
492300295,5,14.95,0.244,524,0.48,"Manufacturing",12,0,0,0.0531862862408161,0.52,492300295,13615484.6912803
148510277,6,11.92,0.203,803,1.022,"Retail",7,0,0,0.0148576954379678,0,148510277,0
91488368,8,13.93,0.774,521,0.105,"Infrastructure",42,0,0,0.114562220871449,0.895,91488368,9380594.006676
386504812,10,13.2,0.741,663,0.522,"Manufacturing",12,0,1,0.292168140411377,0.478,386504812,53977859.4630385
435490625,6,10.42,0.586,433,1.837,"Infrastructure",4,2,1,0.519185066223145,0,435490625,0
157205866,2,11.78,0.18,551,0.903,"IT",8,0,0,0.0364320985972881,0.097,157205866,555551.942187854
457218243,6,9.02,0.188,837,1.772,"Retail",45,2,0,0.0431184247136116,0,457218243,0
457639636,8,11.37,0.237,347,0.456,"Manufacturing",29,1,0,0.154291793704033,0.544,457639636,38411861.9278244
403941704,4,11.76,0.143,771,1.615,"Real_Estate",33,3,0,0.0171061102300882,0,403941704,0
177065665,1,17.88,0.775,490,1.171,"Retail",38,0,1,0.145237281918526,0,177065665,0
338110974,10,8.93,0.859,622,1.961,"IT",28,0,0,0.16918770968914,0,338110974,0
135179550,5,13.35,0.466,369,1.918,"IT",10,0,0,0.147866278886795,0,135179550,0
478907432,7,8.86,0.715,754,1.621,"Real_Estate",20,1,0,0.0411697067320347,0,478907432,0
61567705,10,16.89,0.854,627,0.734,"Manufacturing",45,0,0,0.142130121588707,0.266,61567705,2327666.35575831
162164301,2,14.2,0.165,712,0.702,"Retail",42,3,0,0.0361991487443447,0.298,162164301,1749322.47657066
314764329,2,17.96,0.897,724,1.437,"Real_Estate",8,0,0,0.353819191455841,0,314764329,0
121722818,10,11.91,0.67,682,0.883,"IT",33,0,0,0.0807838067412376,0.117,121722818,1150488.21482137
464443948,2,8.93,0.563,553,0.215,"Manufacturing",38,1,1,0.342487841844559,0.785,464443948,124867128.245505
296807939,1,16.67,0.822,839,0.479,"Real_Estate",43,0,0,0.0709073394536972,0.521,296807939,10964893.7285604
181097437,3,12.45,0.721,672,0.866,"Infrastructure",21,0,0,0.0151174822822213,0.134,181097437,366856.797557228
304570786,8,16.36,0.793,481,1.535,"IT",48,1,1,0.315977990627289,0,304570786,0
301963891,8,12.99,0.536,814,0.659,"Manufacturing",34,0,0,0.0162466038018465,0.341,301963891,1672907.70554347
440620604,6,8.57,0.401,806,1.565,"Infrastructure",44,0,0,0.0101868845522404,0,440620604,0
315647928,10,16.86,0.329,608,1.413,"Manufacturing",11,0,1,0.28151923418045,0,315647928,0
433070424,4,16.44,0.156,730,1.191,"IT",24,0,0,0.0104896845296025,0,433070424,0
461334944,5,11.71,0.289,390,1.069,"Manufacturing",38,3,0,0.067490927875042,0,461334944,0
284820617,6,16.94,0.408,303,0.499,"Infrastructure",16,0,0,0.267713069915771,0.501,284820617,38201351.0779395
373561062,5,14.23,0.787,882,1.023,"Retail",36,0,0,0.0324882343411446,0,373561062,0
196589613,6,14.49,0.37,345,1.244,"Infrastructure",11,0,1,0.0700914934277534,0,196589613,0
71602828,9,13.72,0.714,658,1.922,"Retail",36,0,1,0.303898185491562,0,71602828,0
472614227,5,8.95,0.575,506,1.069,"Manufacturing",24,0,0,0.0956647247076035,0,472614227,0
122223135,6,14.46,0.645,489,0.8,"IT",33,0,0,0.0540593974292278,0.2,122223135,1321461.80600223
12100594,3,14.81,0.811,846,1.18,"Real_Estate",13,3,1,0.464562088251114,0,12100594,0
114669360,6,10.6,0.75,565,1.113,"Infrastructure",7,0,0,0.153973177075386,0,114669360,0
118997415,5,17.03,0.7,798,1.721,"Real_Estate",17,0,1,0.183751568198204,0,118997415,0
278589359,6,17.95,0.203,659,1.045,"Manufacturing",30,0,0,0.0369940288364887,0,278589359,0
331690265,9,11.12,0.369,747,1.487,"Manufacturing",19,0,0,0.0172045603394508,0,331690265,0
249714223,7,9.27,0.209,565,0.737,"Manufacturing",29,0,0,0.0498334504663944,0.263,249714223,3272803.91837029
58671081,4,14.44,0.502,465,1.756,"Real_Estate",20,1,0,0.11271695792675,0,58671081,0
322126500,4,11.78,0.549,445,1.629,"Retail",25,0,0,0.159109905362129,0,322126500,0
313948086,5,17.35,0.787,615,1.836,"IT",28,3,0,0.606996059417725,0,313948086,0
128484633,2,14.61,0.665,746,1.568,"Manufacturing",37,1,0,0.0420144386589527,0,128484633,0
118641623,6,16.8,0.724,591,1.271,"IT",2,1,1,0.586120843887329,0,118641623,0
177311469,5,14.67,0.8,578,1.951,"Retail",40,0,1,0.354151010513306,0,177311469,0
154295141,3,12.26,0.721,558,1.913,"IT",43,0,0,0.0682972893118858,0,154295141,0
385610450,10,9.21,0.844,461,1.089,"IT",49,0,0,0.244657352566719,0,385610450,0
114971941,1,17.58,0.164,384,0.911,"Retail",17,0,1,0.0954216718673706,0.089,114971941,976402.519697045
230703803,4,12.4,0.558,319,1.235,"Manufacturing",40,0,0,0.269004911184311,0,230703803,0
419175259,10,12.45,0.469,523,0.705,"Infrastructure",15,0,0,0.117504000663757,0.295,419175259,14530157.1239712
128974803,7,8.81,0.208,473,1.289,"Manufacturing",17,3,0,0.0631934329867363,0,128974803,0
230726815,3,9.53,0.566,386,0.422,"Manufacturing",2,1,1,0.890100121498108,0.578,230726815,118703840.385207
417299124,5,16.21,0.192,687,1.936,"Manufacturing",24,1,0,0.0214394070208073,0,417299124,0
165804625,4,11.47,0.862,803,1.877,"Retail",26,0,0,0.0873926058411598,0,165804625,0
253186657,7,9.79,0.233,745,0.617,"Retail",27,1,0,0.0154519863426685,0.383,253186657,1498386.68142009
386061899,5,15.65,0.836,482,0.439,"Real_Estate",41,1,0,0.253375142812729,0.561,386061899,54876172.2132535
90666939,10,9.3,0.835,361,1.048,"Retail",41,1,0,0.407474517822266,0,90666939,0
496383563,7,16.16,0.244,630,0.948,"Retail",21,2,0,0.0229689031839371,0.052,496383563,592872.072033526
478212791,8,12.98,0.626,861,0.951,"Infrastructure",43,0,0,0.0169508140534163,0.049,478212791,397198.708812105
259124811,4,16.79,0.617,803,0.264,"Real_Estate",22,0,0,0.0613554827868938,0.736,259124811,11701463.7203922
61570124,7,9.05,0.846,386,0.371,"IT",31,0,0,0.280172437429428,0.629,61570124,10850408.3280507
281965000,7,16.74,0.483,747,1.53,"Infrastructure",38,1,0,0.026372330263257,0,281965000,0
19689179,8,13.84,0.298,463,1.102,"Real_Estate",28,0,0,0.067091166973114,0,19689179,0
477083795,6,13.63,0.522,369,1.528,"Manufacturing",36,2,1,0.442288398742676,0,477083795,0
7050572,8,10.89,0.483,642,0.244,"Manufacturing",20,0,0,0.0527312867343426,0.756,7050572,281070.014732484
